id,type,subtype
f60104f2-b992-437a-8228-600f51a4ef67,character,hobbit
f5fffe9d-cf18-4e45-9fd7-240a57a34828,orcs,mordorOrcs
f5faa44c-7493-4641-851c-dafde39f0aa8,castle,human
f5f33db9-96e5-41af-bd5f-5f10e5ff0319,orcs,morannonOrcs
f5f1e524-7c71-4058-9f7b-adb1cf38fe99,orcs,mordorOrcs
f5f069a8-de7c-4d4a-a68c-cddb14f8494b,rock,
f5ed9dd0-979e-45c7-96f2-22334dba06c3,mountain,
f5eb37f5-a968-420a-a122-7973547dec60,rock,
f5ea5e19-d940-4ba3-8f3d-be3db47ffc13,orcs,urukHai
f5e4ef9a-03bb-4c42-b105-eb97506daae9,ring,whiteGold
f5e32fb9-0a68-4474-9d19-ddc81c176e1d,character,human
f5e1f4ff-07e2-4257-afc0-a5ce22c52525,house,hobbit
f5de8fbd-fb54-4085-9d7a-376b65efc768,orcs,blackUruks
f5dddf83-163a-45e9-ac8e-a0e2957e89d6,orcs,urukHai
f5d684c9-6c8b-447b-b28a-b35c1c0962db,orcs,urukHai
f5d49444-5f1e-44ec-9a18-1f37c4bb714a,orcs,blackUruks
f5d42f44-5c83-4765-b164-5731930f1b32,mountain,
f5d1f690-3bd3-4068-ad30-ccff2ed07602,ring,platiniumRing
f5cfe6ff-5530-4e38-a717-a8ee7273d954,castle,hobbit
f5b5ecd6-b1e2-4ad7-b2c7-59dab3478769,mountain,
f5a0fcd2-a611-4cee-bbba-fddc18e13ac5,character,elf
f59fb0d3-7f68-48e5-9eb6-4caae3d81576,orcs,morannonOrcs
f59b83de-e4bb-4abd-928f-3518f97b97a0,rock,
f5945bf3-1944-44b5-a7b6-a124230b03d1,house,dwarf
f591c5d7-0fb7-4e10-a597-c4479ac2e977,orcs,blackUruks
f58d19a1-56d8-46f2-a20b-71b83668ba22,rock,
f58c9412-265a-48d2-9886-8cbdbfd81f76,rock,
f57a893f-5a8b-4bda-a305-c17fae30ca1a,mountain,
f577f0f3-d359-4390-84e7-f5d2f49a603e,orcs,morannonOrcs
f56a3246-0a71-4364-9d97-16c0650e3aec,character,dwarf
f56707e9-5e74-45f9-b2fe-567b7d3016fa,character,hobbit
f55cb2cf-3360-43f6-8a4f-e13426d7f910,rock,
f55c281a-cd29-46ae-9458-77b5bd956ecd,castle,human
f5436f25-a2a6-41dc-a987-27440dd10bc5,mountain,
f53f7f22-f36b-48fc-a930-447615384e3b,farm,elf
f530925b-d90d-4ea3-aed8-b5b511e8a43c,character,elf
f51e326b-92b1-410c-bf12-e6c650493913,castle,dwarf
f51c2dd0-546b-4e2b-9bf5-a8a7b3c02392,house,human
f519920c-94cf-425b-bac7-049d84f0839c,castle,hobbit
f5164491-c436-4532-b0bb-9c823276b9ba,orcs,urukHai
f5103233-95f2-4157-8f69-ce5d8fbe828d,character,human
f50a0485-fe6a-44b7-b197-20ca70a41b3a,farm,hobbit
f509c339-78b7-4200-a1eb-58caf9e67b66,character,hobbit
f5074185-0511-4b54-8cc3-90262dc4db44,rock,
f4e93037-f0bf-45a5-9bac-c53b4fbea58e,mountain,
f4d92bfc-9ecd-4510-9ede-896e9c301f1e,character,elf
f4cc260f-4752-4686-a4c9-a9f3b1542402,ring,whiteGold
f4c089df-cb4a-4899-a1de-d01614e4bf2a,character,human
f4bf4638-2ff5-4cf5-9e3d-31222a0ff258,orcs,morannonOrcs
f4be86d1-dbe7-4915-9507-3adc6d452c73,farm,dwarf
f4b773a7-6762-4aea-881e-fd610f7d4d9d,character,hobbit
f4b46599-630f-42a9-abef-ae4a1bd9c3cd,character,elf
f4abeae7-04dc-4914-aef5-0638f465d6ce,orcs,mordorOrcs
f4a97a9a-6431-4db9-b6b9-d26b5743df84,house,hobbit
f49d3dad-fdff-4644-b309-5eeb1c112b0e,orcs,blackUruks
f49a6c2b-db72-4bac-b00a-eeaa99245edb,rock,
f4901976-b1b9-44d1-999a-83f403f1727d,mountain,
f47c3a74-788a-42d5-b3fb-372bf5c983e7,rock,
f476ccf5-2e02-42c2-bbbc-27c579651842,orcs,mordorOrcs
f46f887b-5ff3-421c-9353-a6aad3d73427,mountain,
f44f0e1e-53b7-43fd-992d-e3bb6491b3ba,rock,
f44df971-b72f-40b5-82b3-102798af0cca,helmet,elf
f44acb73-cb59-4e72-b8f6-f77af628e200,mountain,
f448edbc-16f2-45e9-ac23-84ccd667d0ce,orcs,mordorOrcs
f43bf13c-c05f-4e0e-9235-2295cf0af5b1,mountain,
f4324462-28e4-4286-8605-de8b3d8ea70f,castle,elf
f43153cd-3a87-4956-ac45-b60c713b0264,farm,dwarf
f4208cd6-20c2-4013-aaed-3d1dff400edf,rock,
f41f3216-527c-435b-b5a3-4f64a6a32f54,character,elf
f41928f8-97a2-4d2e-98ff-289e931992ac,mountain,
f4102772-c80d-4482-b951-43f713b79e34,bow,elf
f401cef6-7232-48c3-92b1-ee2c1c67c128,orcs,morannonOrcs
f3ff6fe9-f163-4e37-b87f-bc1914f41ebd,mountain,
f3fb9c3d-4786-456e-8895-733cf4df31bc,character,dwarf
f3f04dbf-7c59-4187-a882-5a5ff94a0b83,character,elf
f3f01ddc-72e0-4d88-8a07-f7b6dcfbf3dd,mountain,
f3ed18fa-de32-4f2c-b564-0699962a899b,rock,
f3e57f39-630b-405a-b491-412ffcb52d9a,spear,elf
f3e34793-6c85-4bc6-8440-3d905999e81c,farm,elf
f3da2145-5d74-4251-8dba-2f7b65f4c669,orcs,blackUruks
f3ccb42a-e7b8-4295-971f-0c9bf899511b,orcs,mordorOrcs
f3c743d6-d75f-42e0-92f0-53010b5c2522,house,hobbit
f3c64714-ea2a-4e29-9872-81a12de8132a,character,hobbit
f3be5950-84f4-4caa-9902-34a9eec77e7b,rock,
f3b6e436-0134-4ec2-81a6-66cb2e9bf9aa,character,hobbit
f3b2f0a7-c41d-43b2-a714-6ffc11246d0e,mountain,
f3acdb7e-db27-4af4-9c74-6134a54f6efc,orcs,morannonOrcs
f3a94fec-d253-4524-ab53-07634fcae7a1,castle,hobbit
f3a94c27-f9eb-4558-be97-6aee7617f3b7,house,dwarf
f390104d-4fe7-40c6-929c-dae670c7f66e,orcs,blackUruks
f38f78bb-f70c-46e7-8965-836d3d0dcd56,character,dwarf
f38b9724-5f27-4de3-8ff9-8e8adc1c64b7,mountain,
f3893c28-1a12-4009-8d24-7e666f4872f0,house,dwarf
f3860410-dbb6-4b92-9ae8-3ad6a6b79bca,character,hobbit
f38499f3-e60e-42cf-8665-1108f6ec9f6c,castle,elf
f37c95d1-60fc-4ea3-9e86-630ba649e370,rock,
f371a118-0078-4bbb-aac8-3c516d0bf2a0,character,dwarf
f370252f-e3eb-4c08-b1ab-533cf8a01b96,farm,human
f364d9c9-a6d3-4e8e-a25c-90007ab1bbcb,house,elf
f363344a-4429-4833-8204-bb016a8ead63,mountain,
f3573819-1e5b-43cb-85dd-233c17820f76,farm,hobbit
f352f4e4-453a-4ea7-a509-4bcd9da0b42a,orcs,blackUruks
f35245f4-7acd-417d-83fd-b2764278d51a,orcs,urukHai
f35095b6-4694-4917-9c4f-b789dc794163,castle,elf
f34ddbb4-a4bd-4172-b4d2-7c6f619b6d11,helmet,elf
f33d147f-c25a-4ba3-8ed3-f7836a274c51,mountain,
f3333730-eeaf-44d5-b16e-1477cf949d26,house,human
f32b5f21-11f4-442e-979d-287579a7253d,sword,human
f31a3103-261c-4924-91a5-60cb74f4c9d9,ring,whiteGold
f315c424-ff49-45c4-96e4-0ff82008795b,mountain,
f3145dc1-3bd4-4b54-bac6-9737aa42e4f6,character,elf
f3143654-76eb-4093-bd0e-6e51c808259f,orcs,blackUruks
f3083a17-cdba-4fb3-b6ba-89ffcf0fd78c,castle,human
f3077aec-220e-4b47-a5d7-4e5390519ab9,rock,
f3065431-edfa-4a76-a8ec-33f6730c9bed,character,human
f3058aa1-aa92-49e2-b47d-3d7c53a005a7,character,dwarf
f2fb1b57-db8b-4a97-9621-d91e3e87ae09,mountain,
f2f65421-6dbe-48da-852e-ef2f355e63bd,rock,
f2f4a3e8-e058-4e78-8ab2-d8a41b7d628c,character,hobbit
f2f2ecd5-7732-4bba-84c3-5c217c83ddf2,orcs,morannonOrcs
f2e9300b-8a06-40e2-b414-b7bed4209278,orcs,blackUruks
f2e79001-7e51-4806-83aa-d8f04e0d147f,rock,
f2d9a8d0-9fb2-45e8-bf14-bf313b65f90e,orcs,mordorOrcs
f2d97427-df61-4690-8166-02731f22c11d,orcs,blackUruks
f2d00e61-6e1e-4e16-b0bf-f6e77677ca6b,character,elf
f2cb5368-ff09-489d-97b2-0aeff6d94c8d,orcs,urukHai
f2c2159d-c540-40fd-9c53-d3515961d410,house,elf
f2c12bc1-4a4a-4110-977a-c9596ca7f047,rock,
f2bec008-3915-44b0-a08d-004dd5c04b43,castle,elf
f2b9ba85-52c2-425f-b418-326103281f86,rock,
f2b467fa-902b-4db3-a97c-d728aa7e8cea,mountain,
f2b3e107-1860-407d-a82a-b6778102d4a1,house,elf
f2a4810c-f083-4df2-a048-677298f62324,character,dwarf
f2911973-a117-4e0e-8728-889799258e68,character,hobbit
f2890393-7ed9-421b-9901-416204f67393,rock,
f27cd49e-4459-4666-9ee7-415f3262b017,orcs,mordorOrcs
f27a647b-c5a1-405d-b242-aa132e741ce3,rock,
f2793650-559c-475a-aea6-da1e4f47dcae,rock,
f276028b-50f6-41b6-8bf0-d63dbaaf214e,castle,dwarf
f273f103-2ebd-481e-bcfe-cc12ffdddf94,character,hobbit
f2729a0f-6c9a-4d04-bb02-79291f83eb17,orcs,urukHai
f265fd41-fa27-48be-aa4b-3efae340c3b1,character,hobbit
f259a259-7d3f-4c47-84fb-723b7c65f2b2,farm,human
f2595a24-68bd-49b0-bb91-14f78f38286a,character,hobbit
f256cb55-3fe6-4fd4-9b81-3e20517bb455,character,human
f24ce44d-c8b4-486f-b738-607959a14de7,spear,elf
f23748e7-f662-46c8-a526-42e3d5328333,castle,dwarf
f226ee71-b89b-4fef-bbd8-668edfe6fd52,orcs,mordorOrcs
f224d35c-aff2-4fdf-9417-3bc4863ad053,orcs,blackUruks
f21ec1db-cec4-4edf-a951-0bf02a2bfa2a,shield,hobbit
f21b8e42-7b6f-4b64-a2b9-2d745b0d8bbe,orcs,urukHai
f213a5dc-201d-417e-a3f8-490c60088e9e,orcs,morannonOrcs
f2127a00-7ea4-44c4-969f-35a93fbc61bf,farm,elf
f21167ee-4394-4cd8-a1dc-0fdb8c73e991,character,human
f208601f-99a1-4a37-8be5-2a877d1c9530,character,dwarf
f204d23e-5cf0-4a37-9517-b62fcb348418,rock,
f1f8560a-2817-47a8-80cf-8cf3bac4959c,orcs,morannonOrcs
f1f228cd-a645-452e-8ff7-4d71b4190bfa,orcs,mordorOrcs
f1e59455-5b18-4ef4-bd27-f86bc109d93c,orcs,blackUruks
f1de5f92-46a3-4005-8bb4-df98ed8526b8,mountain,
f1c74092-1292-43c9-b1c2-3341a0777f29,mountain,
f1c6efde-0b1d-4889-ad00-a1013b266e79,orcs,morannonOrcs
f1c54b9b-0b65-49da-92a8-c2a972a9d833,castle,elf
f1c2b249-60a6-426b-b558-1c4e66c3a73c,castle,dwarf
f1b9c193-fbc8-4a90-946e-719498f2bd35,rock,
f1aeb32e-435d-4baa-89a9-6e0da3c1d900,orcs,morannonOrcs
f1ae3cbc-3577-47ac-b6d0-2eac550543e3,orcs,mordorOrcs
f1a49d8b-94fd-470f-9353-d98a3761ef87,rock,
f1a36c45-df7c-4691-9604-8f9232064f6b,mountain,
f1a2a917-ae13-43f7-8f63-83b71f826d5c,mountain,
f195242c-9d90-4970-8fd3-b18ca8ccc824,bow,elf
f176ae7a-dfa2-4327-a528-12c10cd84fb1,mountain,
f1616261-55f7-4fc4-b6ff-15d8e8ce2753,rock,
f15e75f6-4ce3-4613-8005-e770504e4caf,farm,hobbit
f15a055e-b400-41b1-b9de-b8469470ecd9,orcs,mordorOrcs
f1565c5f-06ee-401f-8ec6-3f23d57c90c3,rock,
f146f7bd-d956-4a5c-ae73-18a0a7f98e88,character,human
f142451b-7078-4c82-b567-b9f244579b5a,mountain,
f13be74a-1229-4a13-89d2-51426d9f2b29,rock,
f13995a3-376d-4c59-a459-6e6fb1a981db,rock,
f1384e6a-2298-4d87-97bb-c766bf9e5382,mountain,
f133b864-d501-44eb-b7ac-70107b2ce791,orcs,mordorOrcs
f12b4e17-0e7c-406d-9579-d9c754b31461,ring,uniqueRing
f125b974-1845-4e08-af88-4669ad352c7f,spear,dwarf
f1249d42-0aba-4ccb-aa10-71419e8caae5,orcs,mordorOrcs
f112dcd4-c964-4359-a9c0-cf734556128d,character,hobbit
f109e977-f7f4-4f11-aba3-79b5be280b41,house,dwarf
f10670e4-0488-4d04-85c4-052d324fa50e,castle,hobbit
f10614e3-6485-4f59-8699-cde0910496e2,character,elf
f1032d01-c6a7-4066-b770-f4d8c4209e43,character,dwarf
f100377e-f287-4341-a380-e254d758538d,bow,elf
f0ecb32b-aadf-44de-8776-c5f7c9db139d,rock,
f0e9c543-cfeb-46b7-9cae-002a0883abac,mountain,
f0e7b2ef-e7a6-46e6-8ed1-6265b61bb24b,character,human
f0dfe743-2d6c-4a77-b60d-36af2cd5aae9,orcs,mordorOrcs
f0d431a4-a34e-41d9-b03c-90deec9e7539,orcs,blackUruks
f0ca40e5-e617-4074-a7bc-c277b162b825,rock,
f0c460e2-ab30-465a-be29-952ec5621e4c,castle,hobbit
f0c2b5f7-0303-43b7-815a-202e8c0c6cb7,orcs,morannonOrcs
f0a7eabd-bcba-481f-8bb3-a4eda14c28a8,castle,human
f0a0207f-ff06-4f01-8aa6-5e0eee9c7869,orcs,urukHai
f09b8e74-0c3e-44b6-8c1d-a9944f2774ce,orcs,mordorOrcs
f083c767-a1b6-4305-8b4c-b413125c621d,mountain,
f07a1e2b-78c9-4ab7-b4a5-eee57eefe83b,character,elf
f078afaa-bf63-4177-b616-9ff7fc754149,orcs,blackUruks
f06ef139-7dcc-4d6f-bb79-10a4851e356b,character,dwarf
f067c89b-35e8-458d-80c7-15af27354767,mountain,
f06245c2-28e8-41ac-99c2-9b56da42eb39,orcs,urukHai
f05e5b85-0e6d-46b0-aac1-10be54b6013d,rock,
f053876e-7e94-4782-a478-aa6a528af081,orcs,mordorOrcs
f0521e1c-c014-44a3-8de6-e42f113cf32d,house,human
f040c6ec-2e0d-4396-8db4-38377687290b,house,elf
f03bc1bb-8879-40b8-b36c-403accb2198a,farm,dwarf
f032f988-d589-42c0-9a45-b08e99ac9407,orcs,urukHai
f02bf7a0-184e-4e0b-b525-072be623d2b7,character,human
f01711d3-8eb4-459f-8911-7c032479fab5,shield,human
f00e1464-ace9-42bb-8ef5-599123c6abdb,character,hobbit
f009f171-60c5-45e4-8958-167d7490c2e4,mountain,
f0026127-d42e-4178-b809-0a724b463298,house,dwarf
effc2c48-85f6-4ab9-a555-5657dec78077,character,dwarf
eff8ecbf-d69b-47d4-a53b-8fdd63417f79,mountain,
eff8afbf-7b78-4aec-a0ee-7a4994715f96,orcs,mordorOrcs
eff576de-edd1-42e8-93e1-87d3727736b6,rock,
efe13559-28ef-4c12-bcc1-3c19346bdc0a,character,human
efe11f9a-1a2b-4875-a765-513b6c1ecd00,rock,
efe05538-ddc7-41f5-b28f-3d1629f0c022,mountain,
efd14944-807f-4b02-b4db-647fe7b1ef51,orcs,blackUruks
efc92fc1-e81b-4703-a2a2-47fc1ec1ddca,character,hobbit
efbacbfd-4f4a-4c66-8269-be3e1ccd04ed,mountain,
efb3ebc1-2f09-41da-af5c-8cc85155a3ce,character,hobbit
efa3f7d0-f29c-4a92-916b-929bad62e6bf,castle,elf
ef9ec766-26f3-41d4-ba97-ecc4a094de1d,orcs,blackUruks
ef7bae53-638d-40eb-9e88-19446ddae2a8,farm,dwarf
ef7b7551-1240-4e9f-8ae1-ebfb61cd9034,mountain,
ef7a8d78-9bd4-49dd-9d73-8794c9803135,house,dwarf
ef774b03-299d-496a-a0ac-0f5cf1b7177c,farm,elf
ef73690d-c3e9-43db-9629-d81fb4acf89a,rock,
ef730607-5939-4cf0-8612-f8efd055cc5a,mountain,
ef6bfa7e-ca50-4a83-818f-490dc59ebe63,character,human
ef6b8dc0-bb8e-4464-b723-0f5643878c60,house,elf
ef679989-a94b-4c1d-b732-f1d278b7bd9a,mountain,
ef66a8f7-ad4c-4f3c-b936-8b3b40ffee4d,rock,
ef661be6-c05f-4f0d-9315-aaeabe27a52e,rock,
ef64ba9a-ebe4-4cd4-9665-a936d4d06cd2,bow,hobbit
ef612a76-361f-4f1a-986e-863ea75a1d1b,orcs,mordorOrcs
ef4b8c3e-fadb-484a-a392-92f16c9f2b79,bow,elf
ef4a70a1-a1e3-4dd8-a033-b9d059197051,character,human
ef4a0660-d4f9-44bc-9913-094fcf645a46,orcs,mordorOrcs
ef446d04-c254-4fb3-bfd2-db9b7083162a,rock,
ef335e02-732c-4a3f-9c07-2150ca64f3ad,orcs,urukHai
ef1c3801-d60f-442a-b9fe-7efbfa165175,mountain,
ef0fef2c-1fdd-4d08-baef-6e74cc1ad57f,rock,
ef0e455d-c6be-472e-8bfb-c10d6661a31c,rock,
ef0b66b8-f730-40a1-bbf0-9480a73ca38e,rock,
ef0837d0-d85b-48e1-94fa-cdf6cf11a4f3,ring,whiteGold
ef074c93-25a6-4a81-9633-c264d78340c1,character,hobbit
ef0664fb-ae86-4d24-a9ff-178d45934e3e,orcs,morannonOrcs
eeee0c26-eb8b-4593-a553-d06f7a003c59,mountain,
eee51aa3-cd40-423e-af04-e6a237293c0e,character,dwarf
eed2b3d8-abaa-4cfe-8976-72c4302b07c4,character,elf
eec6a521-1dcd-42e2-a4b5-cc808b310a3a,orcs,mordorOrcs
eec44f7b-ed40-4df9-8fd2-26a67ae7bf97,character,hobbit
eebd35bd-5fd7-47a2-a004-d575f8e6e1db,character,elf
eeb4b149-4908-4369-991e-a3c64d524227,mountain,
eeaf770c-81dc-47f2-a708-15ca96e25356,mountain,
eeac7507-cef8-4808-9898-35241975e03f,character,elf
eeac4a8f-400d-4e60-a68e-8b926ce3c049,spear,human
eeaa0618-d768-47f1-a0ce-39d40316696d,mountain,
ee9393bf-2add-43d5-9fb3-c547a5ab2b37,rock,
ee8d8122-3f43-49cf-bb20-e83c4981ec81,rock,
ee761a35-6ab8-4194-abbe-14c965a46e78,house,human
ee6f6f9b-7197-4663-82a4-8ed6ff12e2c0,helmet,human
ee68ab23-e8a0-4761-bd71-6df540c3f5c7,orcs,morannonOrcs
ee617c84-f1cf-4db1-9b31-2df18d4886e0,farm,elf
ee5bd8bb-6555-4204-9ba5-68012683512b,rock,
ee5b011f-88b1-4e75-8412-0e82c0ea09df,orcs,urukHai
ee50c8bc-af1c-47f6-b9c2-e563ed29b09e,orcs,morannonOrcs
ee412e18-9a7c-4866-8b79-3e99dbfbf5d1,mountain,
ee3eff29-2ed5-4b0d-9700-0137ec4aaf36,spear,elf
ee327e8b-5010-4fff-badc-bdab67cd0bfc,mountain,
ee2ca06b-7aa9-415d-8004-06878dfdb253,castle,human
ee24bce1-c4ec-4d45-bc3d-2f9f94c18727,mountain,
ee1fe12f-3fe7-4fc4-b9fa-c02b2109bf81,mountain,
ee1bd2da-8003-41e6-9e54-58baea4fec77,mountain,
ee18fc01-d074-4fc3-8313-37866ee78fe9,house,human
ee0f0ecb-6c4e-48f9-8d45-07a3006f5d04,character,elf
ee0d97f3-aa4b-4cbf-93eb-82c9409a91fe,orcs,mordorOrcs
ee0a5e57-f943-4503-80ad-4edb08d817a7,rock,
ee026647-97e6-47ed-a54e-1fe612e2fa29,character,human
edff3871-546e-487a-a928-04372b877f69,character,hobbit
edf8d164-dd8e-454f-bc62-37167aaf076d,mountain,
edf47733-6369-4350-adc5-8a1250760024,rock,
edf10287-20a1-4341-970c-e240fa06baf3,ring,whiteGold
edeb048f-c5f1-48fb-b132-64903ce3fc66,rock,
edea30b1-6a23-4671-9835-ffc9b4661fbd,farm,human
ede24355-8fe8-4183-a085-62d4d871683a,mountain,
ede1fc2e-957a-431b-9722-5ba376df7bf6,ring,whiteGold
eddc2d4b-eb93-4690-8fdc-a880398d4f00,character,elf
edcec238-d200-4472-a2f0-93191b485aa7,house,human
edc3c589-f2c4-4e37-9200-57738d865745,character,elf
edc2f3c2-62c2-4522-8c68-5624c69158e1,orcs,urukHai
edbd6a98-da34-445b-8183-202248364a7a,character,hobbit
edb7fc91-a55b-4eb8-aeef-1552501df711,orcs,morannonOrcs
edb775a4-0fcc-44d6-97f7-1d1b2005a0c4,orcs,blackUruks
edaf8cbb-23e8-4050-9ac7-20f6baeddd01,character,dwarf
ed98ad5e-b1c2-4a9a-889c-4f374183133b,castle,hobbit
ed8d913e-5df9-499e-81c7-e84078d80126,orcs,blackUruks
ed874dfd-838f-45c6-983d-3910f5729c17,rock,
ed845cf5-4eb6-4840-a363-d59e5e9f61ca,mountain,
ed81b3d7-6a7b-4952-9caa-29be7644badb,character,dwarf
ed7cfcac-6d36-4b6d-be28-fcee7b69ab0a,farm,hobbit
ed5d4e6f-f12e-44f9-bf70-17366cde70fb,character,human
ed484bb8-7428-426d-b857-42ba9fe6af20,spear,dwarf
ed3ab040-6a17-4f6e-951c-6c09421a2508,rock,
ed398320-99dc-449b-ab5e-f16dfb0efc2c,farm,human
ed355d2c-6e5b-4e0a-b321-7b0ab37e39d2,rock,
ed2ffa20-5cfe-4e69-a92e-9b6f782fb89c,orcs,urukHai
ed09cc68-ea4f-4128-9e78-324f00ddea85,spear,elf
ed014383-e8ba-43e2-8eef-ae1f2858486d,orcs,morannonOrcs
ed013d00-ec72-483e-b036-220ddc554784,mountain,
ecfcf1a4-3411-4843-9c1b-1dbb6900619d,house,dwarf
ecea131e-f278-4f4d-947f-0e96e0830a6a,house,hobbit
ece5b31a-af32-4b90-b71b-123f5f7a997d,mountain,
ecdfc891-b0c3-48bd-a9f7-b863a617afb9,castle,dwarf
ecdbc748-e6e6-4d5b-9cbe-7317840cff63,mountain,
eccc7b03-425f-4316-8003-0032158e1178,orcs,morannonOrcs
eccc6b0f-3188-47d8-9a49-ef7db31e5199,rock,
ecc7e005-00ab-4b38-9884-500f861765e4,rock,
ecc60e2b-e9de-4a88-8bb1-ccf68f5f3f03,ring,uniqueRing
eca19259-055c-4026-8f88-b6b2b27912ab,rock,
ec9d0f49-5e5d-4960-ab23-84f4c17f7764,character,elf
ec8ec74f-d243-4e4b-b7aa-48f926a5d9b1,rock,
ec8e4081-9a0a-40c5-8d4e-51c1ee33883f,orcs,mordorOrcs
ec8e2f8f-cbc4-4585-8215-9eddfb1d24bb,rock,
ec868d40-8d5a-420d-a453-a807c5adf699,orcs,mordorOrcs
ec836379-bf7a-4515-a864-4df794f27365,mountain,
ec82af7c-fa21-455d-8ecb-1fb7f172ebbe,rock,
ec7e8ee2-1e2f-4946-a36d-f104b07cbfdc,castle,dwarf
ec78449f-48ac-4234-bb26-81a5066239a9,spear,human
ec7760ff-9973-4106-8763-31774eeab7dd,character,hobbit
ec6e0512-0650-4aa2-8de7-0e845cb667eb,spear,elf
ec68c1ab-2e33-4f03-850c-35d48a35fc76,orcs,mordorOrcs
ec661b41-9a5e-4314-8a55-f83652434239,mountain,
ec646737-a4fc-4b76-8f10-cec97bd476a4,character,dwarf
ec634d53-c3b1-4977-ab35-8f22125589c9,rock,
ec5c187c-82b7-4a07-9447-6e112f60383c,character,elf
ec58e680-9a69-4ba9-8889-adb34c852ff0,bow,hobbit
ec4c34bc-e77d-415d-96b6-8b24cc86ad89,character,elf
ec481877-7713-4f8a-b58c-33e3df68c5e4,house,dwarf
ec46ed3d-bb62-4371-a043-5343ae06a1ed,house,human
ec46bba7-6528-4d7f-9fe7-2b4d825d0bf3,orcs,mordorOrcs
ec4277bc-9fb9-489f-90b4-c016154af460,orcs,mordorOrcs
ec416399-704e-40e8-9229-bb6be430f995,orcs,mordorOrcs
ec3c5945-bdb3-4a44-b016-64ae2cc99f9a,rock,
ec35820b-4571-4979-988c-681796137428,orcs,blackUruks
ec316637-5eb8-4f22-aee2-df54a53f51f4,orcs,urukHai
ec310a26-376f-4404-a79d-ed0aaa36566f,mountain,
ec300f2c-2fe1-4c2d-87d8-cef18b4b8925,ring,uniqueRing
ec2f4597-29ba-44a0-af83-15d61700ba26,mountain,
ec1ce8cd-b2e1-4b75-b205-3f3323cbffa5,farm,elf
ec170220-1af7-46b0-ba9b-20245accbf32,character,human
ec1302a0-4834-4141-ae07-6b0c3c5e3865,orcs,mordorOrcs
ec12d7f1-07c4-4856-b57f-89c932713bab,mountain,
ec12bda2-464d-4edc-8641-3ff8b97ab1f0,orcs,urukHai
ec104db5-2fef-4455-9e9e-f95d06d01224,castle,human
ec0d07d2-6652-484e-b928-99539edc73ac,mountain,
ec0cf5a1-7721-44cd-90f6-ceca7b21058b,rock,
ec083b32-f2e3-480c-93ec-967fba385c79,rock,
ec06c8e9-4853-4479-8514-a39fa5bb112a,character,elf
ebf23758-1908-40c6-a1ff-71a5d2b3f0a9,rock,
ebf18d6b-0de2-4246-af88-b66c0d0bd583,character,dwarf
ebeca51b-b448-4b97-ac74-492a9ec2ad5f,mountain,
ebe697cb-72ba-4ab1-83f5-e5145def6db2,castle,human
ebdff4f0-38ae-41e9-8969-7fc40dd5c838,orcs,urukHai
ebd8f982-b7db-4a39-b005-fa4f7977062e,mountain,
ebd6a295-fcb5-47b2-8aaa-e23d4034fc88,house,elf
ebcabdc2-ec66-4c78-82f1-3f625ddf55a8,character,hobbit
ebbc31b3-0c1c-4363-bfd8-ca206fa76122,character,hobbit
ebb728ee-9f91-4c4b-96e4-c72a5a7255f5,farm,hobbit
ebac7585-c74f-47bd-a9ba-4a48e5b8a4fa,character,hobbit
eba90d9e-3613-4eee-abd7-43febf5af084,bow,human
eba54820-c781-4717-a56b-22114371a1fe,castle,elf
eb9151a3-4a58-4a91-abb2-23643d8fff08,rock,
eb8e1d0e-d800-4811-841f-2a30604e14bd,character,human
eb89ddf9-f0c8-42e0-8b28-ac36acac11ff,rock,
eb89c161-c815-4871-b5f8-85132a2a239d,character,human
eb892edf-1127-4f89-8364-fafb07da3932,rock,
eb87a85d-9530-41c5-8f17-33b1b7433b23,orcs,urukHai
eb8518fc-a8a9-4642-b729-d35f3c0ed9e0,character,dwarf
eb63fc47-71d5-4365-89c0-acc8b88efa98,mountain,
eb635886-e9f6-4a46-8f8e-a420ba3b86e2,house,human
eb62769d-f7f5-4122-893d-74e6fd0ba008,character,dwarf
eb4f5c2c-a66a-4d64-82de-7a28bad4e74d,mountain,
eb4e8b9e-1a4e-4182-b9c9-c76182ef0f73,house,dwarf
eb4d5a4c-971a-42c8-8dcc-42cb7de1362a,character,elf
eb4b3daa-d717-4336-877b-fe1cea0e610e,mountain,
eb47cdaf-de8a-4962-ae84-d26f4950fd27,character,elf
eb3a579f-2c2a-4c26-8a5d-8880ae15c3cc,mountain,
eb39ca75-7d7a-4090-a497-05166b22b65c,character,elf
eb392810-89ec-4ea1-87ff-1743896ef823,orcs,morannonOrcs
eb2879de-1c16-48be-820a-5bccaaed376a,castle,elf
eb268c60-2878-408a-b678-ab72a9107bc7,farm,elf
eb260399-0a64-4a67-b205-e4079a1e9446,mountain,
eb24fa74-d716-4992-9ad5-7383caeaeea4,rock,
eb0b8e34-4abe-4ec7-b4fc-f5e90307b0ee,character,hobbit
eb09b5b1-284b-4947-8cb7-50425def6cc0,rock,
eb051f10-6005-4349-806a-0f0af8a455f6,rock,
eafdbe22-8aa0-408d-a090-7c74c17e51da,orcs,blackUruks
eafb447d-e112-4e21-ad16-9eea00bda339,character,human
eaf84a17-b0b9-4893-93d5-16d54f3e0136,character,dwarf
eaf676f8-74cf-4d05-b55a-ce9a305a4934,character,hobbit
